"1.","William Trubridge","https://athletes.aidainternational.org/Profile-749ff4c9-7676-43bc-b668-de6d5d66e550","(New Zealand)","102 m","102 m","102","0","2016-07-14","World Record Attempt - William Trubridge","https://events.aidainternational.org/EventResults-12"
"120.","Wei Chun Kuo","https://athletes.aidainternational.org/Profile-d812ea4e-39bf-4f53-97a8-a0ab7f642ddd","(Taiwan)","60 m","60 m","60","0","2019-05-12","SuperHOME CUP 2019 Freediving Competition","https://events.aidainternational.org/EventResults-2336"
"121.","Huron Pascal","https://athletes.aidainternational.org/Profile-14a4030f-157d-406b-a799-d4dba552857b","(France)","60 m","60 m","60","0","2019-06-22","NICE ABYSS CONTEST 2019","https://events.aidainternational.org/EventResults-2426"
"122.","Patrick Names","https://athletes.aidainternational.org/Profile-416bafca-909c-4148-8c79-c8d006976dfa","(United States)","60 m","60 m","60","0","2019-08-02","AIDA Caribbean Cup 2019","https://events.aidainternational.org/EventResults-2539"
"123.","Jesper Lauridsen","https://athletes.aidainternational.org/Profile-4db00886-48fa-479c-b6ab-4ca584426883","(Denmark)","60 m","60 m","60","0","2019-10-18","Infinity Depth Games 5","https://events.aidainternational.org/EventResults-2274"
"124.","Alice  Hickson","https://athletes.aidainternational.org/Profile-f1009edc-bdd5-457f-9e53-a800d7363cb0","(United Kingdom)","60 m","60 m","60","0","2019-10-19","Infinity Depth Games 5","https://events.aidainternational.org/EventResults-2274"
"125.","Olga Davydova","https://athletes.aidainternational.org/Profile-8a749658-722e-479b-a9f1-dfa41c7b245f","(Russian Federation)","60 m","60 m","60","0","2019-11-03","AIDA Egyptian National Championships","https://events.aidainternational.org/EventResults-2457"
"126.","Matthieu Duvault","https://athletes.aidainternational.org/Profile-dfaf5923-974b-431a-b654-13399acf8d3f","(Canada)","60 m","60 m","60","0","2019-11-23","AIDA Blue Element 2019","https://events.aidainternational.org/EventResults-2566"
"127.","Cristian Castaño Villa","https://athletes.aidainternational.org/Profile-737c75d0-d9eb-487e-a210-e905fc83849c","(Colombia)","59 m","59 m","59","0","2018-08-30","Red C cup (11th Edition)","https://events.aidainternational.org/EventResults-2153"
"128.","Tom Peled","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001490","(Israel)","59 m","59 m","59","0","2019-10-18","Infinity Depth Games 5","https://events.aidainternational.org/EventResults-2274"
"129.","Christian Barkholdt Møller","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000006ff","(Denmark)","58 m","58 m","58","0","2009-06-22","2nd Mediterranean Freediving Meeting","https://events.aidainternational.org/EventResults-1470"
"130.","Clemens Neumann","https://athletes.aidainternational.org/Profile-9bab0a97-80e4-4706-8727-4fdcaaf2d35b","(Germany)","58 m","58 m","58","0","2012-08-30","Little Blue Hole Competition","https://events.aidainternational.org/EventResults-1006"
"131.","Adam Stern","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000129d","(Australia)","58 m","58 m","58","0","2015-06-06","NIRVANA OCEANQUEST","https://events.aidainternational.org/EventResults-1162"
"132.","Mandy Sumner","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001434","(United States)","58 m","58 m","58","0","2015-09-11","2015 AIDA Depth World Championships","https://events.aidainternational.org/EventResults-1199"
"133.","Fatima  Korok","https://athletes.aidainternational.org/Profile-b8d38324-273a-4e60-b37a-4b4b72982fd9","(Hungary)","58 m","58 m","58","0","2019-04-29","AIDA (Dahab Championship)","https://events.aidainternational.org/EventResults-2306"
"134.","Paul Wai-Kei Sack","https://athletes.aidainternational.org/Profile-314a63fb-83ec-4a76-819f-9c8ebe7f61fc","(Malaysia)","58 m","58 m","58","0","2019-09-07","AIDA Freedive Panglao Japanese Cup 2019","https://events.aidainternational.org/EventResults-2531"
"135.","Giannis Giagkinis","https://athletes.aidainternational.org/Profile-b9ad3193-e0e3-4493-b5b8-d48f5d2688c7","(Greece)","58 m","58 m","58","0","2019-09-28","Authentic Big Blue 2019","https://events.aidainternational.org/EventResults-2390"
"136.","Wolfram Neugebauer","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000024a","(Germany)","57 m","57 m","57","0","2007-08-14","Nordic Deep with Six Competitions in One","https://events.aidainternational.org/EventResults-381"
"137.","Natalia Avseenko","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000408","(Russian Federation)","57 m","57 m","57","0","2008-04-01","Vertical Blue 2008","https://events.aidainternational.org/EventResults-1552"
"138.","Domagoj Jakovac","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000562","(Croatia)","57 m","57 m","57","0","2009-07-03","Rab Dive Off 2009","https://events.aidainternational.org/EventResults-1522"
"139.","Aris Ioannidis","https://athletes.aidainternational.org/Profile-32b07500-d9ed-48f8-9ac7-be9aeadbf6ea","(Greece)","57 m","57 m","57","0","2012-06-06","5th Mediterranean World Cup","https://events.aidainternational.org/EventResults-921"
"140.","Yury Shmatko","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000074c","(Russian Federation)","57 m","57 m","57","0","2013-09-15","AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","https://events.aidainternational.org/EventResults-928"
"141.","Carlos Correa","https://athletes.aidainternational.org/Profile-823309e3-04d1-458a-9961-9c2fe3cae8f2","(Colombia)","57 m","57 m","57","0","2015-05-23","Caribbean Cup 2015","https://events.aidainternational.org/EventResults-1585"
"142.","Jorge Palacio","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001436","(Colombia)","57 m","57 m","57","0","2015-06-06","NIRVANA OCEANQUEST","https://events.aidainternational.org/EventResults-1162"
"143.","Lance Lee Davis","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000103c","(United States)","57 m","57 m","57","0","2015-08-21","Freedive Paradise 2015","https://events.aidainternational.org/EventResults-457"
"144.","Jennifer Wendland","https://athletes.aidainternational.org/Profile-cb804306-bcd9-4a0d-ae83-1360c2bfaaaa","(Germany)","57 m","57 m","57","0","2017-08-28","AIDA World Depth Championship 2017","https://events.aidainternational.org/EventResults-1955"
"145.","Loic Vuillemin","https://athletes.aidainternational.org/Profile-ea422728-6271-4307-a0c3-a8a153103704","(Switzerland)","57 m","57 m","57","0","2019-09-09","AIDA Depth World Championship 2019","https://events.aidainternational.org/EventResults-2272"
"146.","Mariko Miyamura-Kaji","https://athletes.aidainternational.org/Profile-32da7298-b739-4a9a-a82c-495b9c7b83e4","(Japan)","57 m","57 m","57","0","2019-11-07","AIDA SABANG INTERNATIONAL FREEDIVING COMPETITION 2019","https://events.aidainternational.org/EventResults-2595"
"147.","Sara Campbell","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000801","(United Kingdom)","56 m","56 m","56","0","2007-10-21","Triple Depth","https://events.aidainternational.org/EventResults-954"
"148.","Jacob Hansen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000008b5","(Denmark)","56 m","56 m","56","0","2010-04-29","Bizzy Blue Hole 2010","https://events.aidainternational.org/EventResults-971"
"149.","David Cizek","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000008b8","(Czech Republic)","56 m","56 m","56","0","2010-04-29","Bizzy Blue Hole 2010","https://events.aidainternational.org/EventResults-971"
"150.","","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f1e","","56 m","56 m","56","0","2012-08-20","AIDA Red Sea World Cup","https://events.aidainternational.org/EventResults-1010"
"151.","Andres Venegas","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001899","(International)","56 m","56 m","56","0","2014-05-25","Caribbean Cup 2014","https://events.aidainternational.org/EventResults-1581"
"152.","Eric Van Riet Paap","https://athletes.aidainternational.org/Profile-d1fa8cd6-31ce-4b8c-8e57-737f85b56fec","(Netherlands)","56 m","56 m","56","0","2015-10-01","Triple Depth","https://events.aidainternational.org/EventResults-1051"
"153.","Linda Paganelli","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000059b","(Italy)","56 m","56 m","56","0","2016-11-05","Red C cup (6th edition)","https://events.aidainternational.org/EventResults-114"
"154.","Nicolas Girardin","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000a76","(France)","56 m","56 m","56","0","2016-11-11","Blue Element 2016","https://events.aidainternational.org/EventResults-21"
"155.","Mj Kühn","https://athletes.aidainternational.org/Profile-baf85cd7-7fc1-442f-864a-408c3a3c4aee","(South Africa)","56 m","56 m","56","0","2016-11-14","Australian Depth National Freediving Championship 2016","https://events.aidainternational.org/EventResults-123"
"156.","Camila Jaber","https://athletes.aidainternational.org/Profile-c3c1803b-5b32-4823-b4d1-adfa8c1b17d0","(Mexico)","56 m","56 m","56","0","2017-08-19","Caribbean Cup 2017","https://events.aidainternational.org/EventResults-1954"
"157.","Gus Kreivenas","https://athletes.aidainternational.org/Profile-69d5efff-d974-4bef-b985-4ea5b1e72a11","(Lithuania)","56 m","56 m","56","0","2018-07-25","Vertical Blue","https://events.aidainternational.org/EventResults-2117"
"158.","Gert Leroy","https://athletes.aidainternational.org/Profile-8d9c88ab-c5f9-4e76-a6aa-074c9d194623","(Belgium)","56 m","56 m","56","0","2019-05-19","Philippine Depth National Championship 2019","https://events.aidainternational.org/EventResults-2299"
"159.","Naoyuki Tominaga","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000039f","(Japan)","55 m","55 m","55","0","2007-08-04","Deep Water Cup Okinawa 2007","https://events.aidainternational.org/EventResults-543"
"160.","Stavros Kastrinakis","https://athletes.aidainternational.org/Profile-ca7a2d6a-8d19-4665-85cd-f990e1ad08f5","(Greece)","55 m","55 m","55","0","2007-09-07","1st Annual Thermocline Free Dahab Invitational","https://events.aidainternational.org/EventResults-953"
"161.","Tomo Vrdoljak","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000007c6","(Croatia)","55 m","55 m","55","0","2009-07-03","Rab Dive Off 2009","https://events.aidainternational.org/EventResults-1522"
"162.","Jan Honysch","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000389","(Czech Republic)","55 m","55 m","55","0","2009-12-03","5th AIDA Individual World Championship 2009","https://events.aidainternational.org/EventResults-1554"
"163.","Daan Verhoeven","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005ed","(Netherlands)","55 m","55 m","55","0","2010-09-26","Triple Depth 2010","https://events.aidainternational.org/EventResults-973"
"164.","Max Lindqvist","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c41","(Sweden)","55 m","55 m","55","0","2012-10-20","TRIPLE DEPTH 2012","https://events.aidainternational.org/EventResults-357"
"165.","Antonio  Del Duca","https://athletes.aidainternational.org/Profile-35880da1-ff80-4532-a04d-95ce222c707a","(Venezuela)","55 m","55 m","55","0","2012-11-20","Suunto Vertical Blue 2012","https://events.aidainternational.org/EventResults-715"
"166.","Marc-Andre Tratch","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000e3d","(Canada)","55 m","55 m","55","0","2013-09-15","AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","https://events.aidainternational.org/EventResults-928"
"167.","Stephan Saxtad","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016da","(France)","55 m","55 m","55","0","2015-09-11","2015 AIDA Depth World Championships","https://events.aidainternational.org/EventResults-1199"
"168.","Dimitris Koumoulos","https://athletes.aidainternational.org/Profile-c5a2f48e-51a6-48df-817e-c30c4d73f3db","(Greece)","55 m","55 m","55","0","2015-09-11","2015 AIDA Depth World Championships","https://events.aidainternational.org/EventResults-1199"
"169.","Estrella Navaro","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c3d","(Mexico)","55 m","55 m","55","0","2016-05-26","Caribbean Cup 2016","https://events.aidainternational.org/EventResults-95"
"170.","Tilley Mark","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001b48","(United Kingdom)","55 m","55 m","55","0","2016-05-31","Caribbean Cup 2016","https://events.aidainternational.org/EventResults-95"
"171.","Dimitrios Koumoulos","https://athletes.aidainternational.org/Profile-c130dfb1-83bd-44e7-a714-b1aa625ffc8d","(Greece)","55 m","55 m","55","0","2016-07-17","Depth Event 2016","https://events.aidainternational.org/EventResults-14"
"172.","Sophie Jacquin","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001031","(France)","55 m","55 m","55","0","2016-11-04","Blue Element 2016","https://events.aidainternational.org/EventResults-21"
"173.","Anna Von Boetticher","https://athletes.aidainternational.org/Profile-8c298761-d82b-4f4e-8ad4-9f2558eada5f","(Germany)","55 m","55 m","55","0","2017-05-04","Vertical Blue 2017","https://events.aidainternational.org/EventResults-1884"
"174.","Alejandro Andres","https://athletes.aidainternational.org/Profile-fceda221-48b4-4486-830b-20ead894ea1c","(Argentina)","55 m","55 m","55","0","2017-08-19","Caribbean Cup 2017","https://events.aidainternational.org/EventResults-1954"
"175.","Daniel Koval","https://athletes.aidainternational.org/Profile-5620f431-20b2-4875-b879-921f18e68c4f","(United States)","55 m","55 m","55","0","2017-08-29","AIDA World Depth Championship 2017","https://events.aidainternational.org/EventResults-1955"
"176.","Richard Collett","https://athletes.aidainternational.org/Profile-28e9d8d1-020e-4815-90c9-3253be03a990","(Cayman Islands)","55 m","55 m","55","0","2018-05-11","Deja Blue 9","https://events.aidainternational.org/EventResults-2065"
"177.","Patrick Swartenbroekx","https://athletes.aidainternational.org/Profile-6fe61dcd-4e30-4ebc-b589-45fa49a693e9","(Belgium)","55 m","55 m","55","0","2019-05-12","SuperHOME CUP 2019 Freediving Competition","https://events.aidainternational.org/EventResults-2336"
"178.","Sanghoon Park","https://athletes.aidainternational.org/Profile-05cf0b31-d22e-42fc-a862-d0c2b7af986c","(Republic of Korea)","55 m","55 m","55","0","2019-08-23","AIDA Freedive Panglao Korean Cup 2019","https://events.aidainternational.org/EventResults-2529"
"179.","Gletwyn Rubidge","https://athletes.aidainternational.org/Profile-15fe9d76-9b18-4f53-8e9f-a6451e4772dd","(South Africa)","55 m","55 m","55","0","2019-10-12","Infinity Depth Games 5","https://events.aidainternational.org/EventResults-2274"
"180.","Ícaro Do Valle","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016f6","(Brazil)","55 m","55 m","55","0","2019-10-20","AIDA OceanQuest Curaçao","https://events.aidainternational.org/EventResults-2578"
"181.","Jana Strain","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000900","(Canada)","54 m","54 m","54","0","2009-12-03","5th AIDA Individual World Championship 2009","https://events.aidainternational.org/EventResults-1554"
"182.","Alon Rivkind","https://athletes.aidainternational.org/Profile-6059ceff-1ec4-46a8-96f6-bcc9c5a01a01","(Israel)","54 m","54 m","54","0","2010-09-26","Triple Depth 2010","https://events.aidainternational.org/EventResults-973"
"183.","Wendy Timmermans","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000808","(Netherlands)","54 m","54 m","54","0","2012-09-30","Little blue hole competition too","https://events.aidainternational.org/EventResults-1009"
